2200	1000	53	106	15.	15.38	19292160
2200	1000	53	1000	84.	83.9	19599360
2100	1000	55	110	14.	14.64	17879040
2100	1000	55	1000	181.	180.94	17817600
2000	1000	56	112	13.	13.46	16158720
2000	1000	56	1000	53.	53.29	16097280
1900	1000	57	114	13.	12.61	14807040
1900	1000	57	1000	136.	135.94	14684160
1800	1000	59	118	12.	12.81	13148160
1800	1000	59	1000	72.	71.99	13086720
1700	1000	61	122	11.	11.25	11796480
1700	1000	61	1000	53.	53.95	11796480
1600	1000	63	126	11.	10.5	10506240
1600	1000	63	1000	36.	36.25	10444800
1500	1000	65	130	10.	9.76	9216000
1500	1000	65	1000	29.	29.02	9338880
1400	1000	67	134	9.	8.98	8110080
1400	1000	67	1000	25.	25.34	8110080
1300	1000	69	138	9.	8.28	7065600
1300	1000	69	1000	22.	22.27	7004160
1200	1000	72	144	8.	7.64	6082560
1200	1000	72	1000	19.	19.3	6082560
1100	1000	76	152	7.	6.81	5160960
1100	1000	76	1000	16.	16.64	5099520
1000	1000	79	158	6.	6.13	4300800
1000	1000	79	1000	14.	14.02	4300800
900	1000	84	168	6.	5.42	3563520
900	1000	84	1000	12.	11.78	3502080
800	1000	89	178	4.	4.79	2826240
800	1000	89	1000	9.	9.65	2826240
700	1000	95	190	4.	4.1	2211840
700	1000	95	1000	8.	7.85	2211840
600	1000	103	206	4.	3.46	1720320
600	1000	103	1000	6.	5.99	1658880
500	1000	112	224	3.	2.79	1228800
500	1000	112	1000	4.	4.52	1228800
400	1000	126	252	2.	2.07	860160
400	1000	126	1000	3.	3.06	798720
300	1000	145	290	2.	1.4	491520
300	1000	145	1000	2.	1.89	491520
200	1000	178	356	0.	0.75	307200
200	1000	178	1000	1.	0.93	307200
100	1000	252	504	0.	0.26	122880
100	1000	252	1000	1.	0.27	122880


